name,marker,marker_size,problem,param,runner,retcode,total_time,sat,ce,sat1_time,sat1_ce,nbsat,start_time
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,35,3,P3,k6,cegar3,0,32.33s,SAT,6,0.23s,3,475,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,36,3,P3,k1,cegar3,0,0.06s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,36,3,P3,k2,cegar3,0,0.12s,UNSAT,2,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,36,3,P3,k4,cegar3,0,3.92s,SAT,3,0.15s,2,91,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,36,3,P3,k6,cegar3,0,16.42s,SAT,4,0.16s,2,322,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,37,3,P3,k1,cegar3,0,0.02s,UNSAT,0,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,37,3,P3,k2,cegar3,0,0.07s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,37,3,P3,k4,cegar3,0,0.25s,UNSAT,3,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,37,3,P3,k6,cegar3,0,33.55s,SAT,5,0.23s,3,441,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,38,3,P3,k1,cegar3,0,0.06s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,38,3,P3,k2,cegar3,0,0.13s,UNSAT,2,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,38,3,P3,k4,cegar3,0,11.28s,SAT,6,0.17s,2,164,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,38,3,P3,k6,cegar3,0,36.84s,SAT,10,0.17s,2,429,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,39,3,P3,k1,cegar3,0,0.06s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,39,3,P3,k2,cegar3,0,0.11s,UNSAT,2,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,39,3,P3,k4,cegar3,0,0.96s,SAT,4,0.23s,3,15,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,39,3,P3,k6,cegar3,0,1.73s,SAT,4,0.19s,3,35,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,40,3,P3,k1,cegar3,0,0.02s,UNSAT,0,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,40,3,P3,k2,cegar3,0,0.07s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,40,3,P3,k4,cegar3,0,0.95s,SAT,4,0.26s,3,12,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,40,3,P3,k6,cegar3,0,369.18s,SAT,8,0.44s,5,1797,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,41,3,P3,k1,cegar3,0,0.09s,SAT,1,0.09s,1,1,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,41,3,P3,k2,cegar3,0,0.67s,SAT,1,0.10s,1,16,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,41,3,P3,k4,cegar3,0,5.97s,SAT,4,0.10s,1,120,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,41,3,P3,k6,cegar3,0,248.62s,SAT,10,0.11s,1,1561,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,4,1,P3,k1,cegar3,0,0.35s,SAT,3,0.11s,1,4,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,4,1,P3,k2,cegar3,0,1.14s,SAT,4,0.11s,1,22,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,4,1,P3,k4,cegar3,0,4.54s,SAT,6,0.11s,1,71,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,4,1,P3,k6,cegar3,0,9.52s,SAT,7,0.12s,1,133,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,42,3,P3,k1,cegar3,0,0.02s,UNSAT,0,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,42,3,P3,k2,cegar3,0,0.06s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,42,3,P3,k4,cegar3,0,0.18s,UNSAT,3,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,42,3,P3,k6,cegar3,0,3.04s,SAT,3,0.09s,1,81,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,43,3,P3,k1,cegar3,0,0.07s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,43,3,P3,k2,cegar3,0,0.12s,UNSAT,2,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,43,3,P3,k4,cegar3,0,0.24s,UNSAT,3,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,43,3,P3,k6,cegar3,0,26.42s,SAT,4,0.14s,2,421,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,4,3,P3,k1,cegar3,0,0.06s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,4,3,P3,k2,cegar3,0,0.16s,UNSAT,2,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,4,3,P3,k4,cegar3,0,19.68s,SAT,5,0.23s,3,312,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,4,3,P3,k6,cegar3,0,250.34s,SAT,11,0.34s,4,1378,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,44,3,P3,k1,cegar3,0,0.02s,UNSAT,0,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,44,3,P3,k2,cegar3,0,0.06s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,44,3,P3,k4,cegar3,0,0.13s,UNSAT,2,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,44,3,P3,k6,cegar3,0,4.01s,SAT,5,0.20s,3,84,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,45,3,P3,k1,cegar3,0,0.07s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,45,3,P3,k2,cegar3,0,0.14s,UNSAT,2,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,45,3,P3,k4,cegar3,0,2.74s,SAT,5,0.31s,4,48,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,45,3,P3,k6,cegar3,0,12.30s,SAT,3,0.20s,3,277,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,46,3,P3,k1,cegar3,0,0.02s,UNSAT,0,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,46,3,P3,k2,cegar3,0,0.06s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,46,3,P3,k4,cegar3,0,0.22s,UNSAT,3,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,46,3,P3,k6,cegar3,0,17.14s,SAT,8,0.21s,3,248,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,47,3,P3,k1,cegar3,0,0.07s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,47,3,P3,k2,cegar3,0,0.22s,UNSAT,3,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,47,3,P3,k4,cegar3,0,6.64s,SAT,8,0.38s,5,87,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,47,3,P3,k6,cegar3,0,954.71s,SAT,8,0.27s,4,2780,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,48,3,P3,k1,cegar3,0,0.02s,UNSAT,0,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,48,3,P3,k2,cegar3,0,0.06s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,48,3,P3,k4,cegar3,0,0.96s,SAT,3,0.23s,3,18,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,48,3,P3,k6,cegar3,0,4.35s,SAT,3,0.20s,3,92,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,49,3,P3,k1,cegar3,0,0.07s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,49,3,P3,k2,cegar3,0,0.16s,UNSAT,2,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,49,3,P3,k4,cegar3,0,20.21s,SAT,5,0.22s,3,312,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,49,3,P3,k6,cegar3,0,244.20s,SAT,11,0.30s,4,1378,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,50,3,P3,k1,cegar3,0,0.02s,UNSAT,0,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,50,3,P3,k2,cegar3,0,0.06s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,50,3,P3,k4,cegar3,0,0.69s,SAT,3,0.10s,1,12,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,50,3,P3,k6,cegar3,0,6.72s,SAT,5,0.09s,1,144,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,51,3,P3,k1,cegar3,0,0.06s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,51,3,P3,k2,cegar3,0,0.12s,UNSAT,2,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,51,3,P3,k4,cegar3,0,4.44s,SAT,5,0.24s,3,81,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,51,3,P3,k6,cegar3,0,12.82s,SAT,5,0.19s,3,255,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,5,1,P3,k1,cegar3,0,0.19s,UNSAT,3,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,5,1,P3,k2,cegar3,0,0.46s,SAT,5,0.41s,5,2,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,5,1,P3,k4,cegar3,0,13.57s,SAT,5,0.25s,3,220,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,5,1,P3,k6,cegar3,0,154.66s,SAT,8,0.24s,3,1139,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,52,3,P3,k1,cegar3,0,0.02s,UNSAT,0,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,52,3,P3,k2,cegar3,0,0.06s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,52,3,P3,k4,cegar3,0,2.70s,SAT,4,0.19s,2,48,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,52,3,P3,k6,cegar3,0,144.73s,SAT,13,0.15s,2,1069,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,53,3,P3,k1,cegar3,0,0.06s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,53,3,P3,k2,cegar3,0,0.07s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,53,3,P3,k4,cegar3,0,4.01s,SAT,4,0.09s,1,80,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,53,3,P3,k6,cegar3,0,28.87s,SAT,8,0.09s,1,396,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,5,3,P3,k1,cegar3,0,0.02s,UNSAT,0,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,5,3,P3,k2,cegar3,0,0.06s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,5,3,P3,k4,cegar3,0,0.29s,UNSAT,4,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,5,3,P3,k6,cegar3,0,3.80s,SAT,7,0.27s,4,65,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,54,3,P3,k1,cegar3,0,0.02s,UNSAT,0,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,54,3,P3,k2,cegar3,0,0.07s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,54,3,P3,k4,cegar3,0,0.20s,UNSAT,3,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,54,3,P3,k6,cegar3,0,16.55s,SAT,7,0.27s,4,244,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,55,3,P3,k1,cegar3,0,0.06s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,55,3,P3,k2,cegar3,0,0.07s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,55,3,P3,k4,cegar3,0,4.34s,SAT,3,0.17s,2,82,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,55,3,P3,k6,cegar3,0,4.92s,SAT,5,0.15s,2,82,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,56,3,P3,k1,cegar3,0,0.06s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,56,3,P3,k2,cegar3,0,0.06s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,56,3,P3,k4,cegar3,0,0.13s,SAT,1,0.10s,1,2,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,56,3,P3,k6,cegar3,0,0.12s,SAT,1,0.09s,1,2,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,57,3,P3,k1,cegar3,0,0.08s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,57,3,P3,k2,cegar3,0,0.21s,UNSAT,3,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,57,3,P3,k4,cegar3,0,5.46s,SAT,5,0.26s,3,81,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,57,3,P3,k6,cegar3,0,7.39s,SAT,7,0.18s,2,112,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,58,3,P3,k1,cegar3,0,0.06s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,58,3,P3,k2,cegar3,0,0.11s,UNSAT,2,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,58,3,P3,k4,cegar3,0,0.62s,SAT,4,0.16s,2,8,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,58,3,P3,k6,cegar3,0,0.89s,SAT,4,0.14s,2,18,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,59,3,P3,k1,cegar3,0,0.02s,UNSAT,0,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,59,3,P3,k2,cegar3,0,0.06s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,59,3,P3,k4,cegar3,0,0.21s,UNSAT,3,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,59,3,P3,k6,cegar3,0,16.75s,SAT,8,0.20s,3,248,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,60,3,P3,k1,cegar3,0,0.02s,UNSAT,0,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,60,3,P3,k2,cegar3,0,0.07s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,60,3,P3,k4,cegar3,0,0.13s,UNSAT,2,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,60,3,P3,k6,cegar3,0,15.16s,SAT,8,0.22s,3,209,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,61,3,P3,k1,cegar3,0,0.02s,UNSAT,0,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,61,3,P3,k2,cegar3,0,0.06s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,61,3,P3,k4,cegar3,0,0.12s,UNSAT,2,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,61,3,P3,k6,cegar3,0,3.05s,SAT,4,0.29s,4,56,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,6,1,P3,k1,cegar3,0,0.71s,SAT,1,0.11s,1,17,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,6,1,P3,k2,cegar3,0,0.61s,SAT,1,0.10s,1,17,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,6,1,P3,k4,cegar3,0,0.70s,SAT,1,0.12s,1,17,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,6,1,P3,k6,cegar3,0,0.72s,SAT,1,0.11s,1,17,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,62,3,P3,k1,cegar3,0,0.09s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,62,3,P3,k2,cegar3,0,0.07s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,62,3,P3,k4,cegar3,0,0.25s,UNSAT,3,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,62,3,P3,k6,cegar3,0,6.13s,SAT,5,0.23s,3,121,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,63,3,P3,k1,cegar3,0,0.07s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,63,3,P3,k2,cegar3,0,0.14s,UNSAT,2,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,63,3,P3,k4,cegar3,0,3.74s,SAT,4,0.27s,3,65,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,63,3,P3,k6,cegar3,0,6.64s,SAT,5,0.35s,4,105,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,6,3,P3,k1,cegar3,0,0.17s,SAT,2,0.17s,2,1,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,6,3,P3,k2,cegar3,0,1.77s,SAT,3,0.16s,2,32,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,6,3,P3,k4,cegar3,0,7.33s,SAT,4,0.17s,2,124,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,6,3,P3,k6,cegar3,0,8.92s,SAT,5,0.23s,3,164,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,64,3,P3,k1,cegar3,0,0.02s,UNSAT,0,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,64,3,P3,k2,cegar3,0,0.07s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,64,3,P3,k4,cegar3,0,0.26s,UNSAT,3,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,64,3,P3,k6,cegar3,0,27.49s,SAT,5,0.26s,3,441,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,65,3,P3,k1,cegar3,0,0.06s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,65,3,P3,k2,cegar3,0,0.18s,UNSAT,3,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,65,3,P3,k4,cegar3,0,2.22s,SAT,7,0.46s,5,26,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,65,3,P3,k6,cegar3,0,122.17s,SAT,10,0.40s,5,1009,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,66,3,P3,k1,cegar3,0,0.02s,UNSAT,0,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,66,3,P3,k2,cegar3,0,0.07s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,66,3,P3,k4,cegar3,0,0.20s,UNSAT,3,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,66,3,P3,k6,cegar3,0,16.03s,SAT,7,0.27s,4,244,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,67,3,P3,k1,cegar3,0,0.06s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,67,3,P3,k2,cegar3,0,0.13s,UNSAT,2,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,67,3,P3,k4,cegar3,0,4.01s,SAT,3,0.15s,2,96,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,67,3,P3,k6,cegar3,0,12.67s,SAT,3,0.14s,2,302,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,68,3,P3,k1,cegar3,0,0.02s,UNSAT,0,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,68,3,P3,k2,cegar3,0,0.06s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,68,3,P3,k4,cegar3,0,2.84s,SAT,4,0.18s,2,48,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,68,3,P3,k6,cegar3,0,146.22s,SAT,13,0.15s,2,1069,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,69,3,P3,k1,cegar3,0,0.08s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,69,3,P3,k2,cegar3,0,0.24s,UNSAT,3,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,69,3,P3,k4,cegar3,0,15.85s,SAT,7,0.18s,2,215,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,69,3,P3,k6,cegar3,0,202.53s,SAT,13,0.14s,2,1296,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,70,3,P3,k1,cegar3,0,0.07s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,70,3,P3,k2,cegar3,0,0.32s,UNSAT,4,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,70,3,P3,k4,cegar3,0,4.33s,SAT,5,0.19s,2,65,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,70,3,P3,k6,cegar3,0,5.84s,SAT,7,0.34s,4,92,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,71,3,P3,k1,cegar3,0,0.10s,SAT,1,0.10s,1,1,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,71,3,P3,k2,cegar3,0,0.61s,SAT,2,0.17s,2,11,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,71,3,P3,k4,cegar3,0,22.06s,SAT,5,0.18s,2,346,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,71,3,P3,k6,cegar3,0,174.82s,SAT,9,0.17s,2,1330,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,7,1,P3,k1,cegar3,0,0.07s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,7,1,P3,k2,cegar3,0,0.10s,SAT,1,0.10s,1,1,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,7,1,P3,k4,cegar3,0,0.64s,SAT,2,0.10s,1,13,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,7,1,P3,k6,cegar3,0,1.09s,SAT,2,0.10s,1,25,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,72,3,P3,k1,cegar3,0,0.06s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,72,3,P3,k2,cegar3,0,0.12s,UNSAT,2,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,72,3,P3,k4,cegar3,0,4.16s,SAT,3,0.10s,1,95,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,72,3,P3,k6,cegar3,0,31.58s,SAT,6,0.24s,3,475,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,73,3,P3,k1,cegar3,0,0.07s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,73,3,P3,k2,cegar3,0,0.10s,UNSAT,2,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,73,3,P3,k4,cegar3,0,0.34s,UNSAT,4,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,73,3,P3,k6,cegar3,0,30.06s,SAT,8,0.22s,3,450,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,7,3,P3,k1,cegar3,0,0.06s,UNSAT,1,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,7,3,P3,k2,cegar3,0,0.12s,UNSAT,2,,,0,0.00s
66_SIGNALING-PATHWAY-FOR-BUTANOL-PRODUCTION,7,3,P3,k4,cegar3,0,1.60s,SAT,3,0.24s,3,32,0.00s
